Section,Subsection,Metric,Submetric,Breakdown,Value,Unit,Reference Year,Source Name,Source URL,Notes
Government,Overview,head of government,,,Donald Tusk,name,2025,GUS Poland / government statistics,https://stat.gov.pl/,Head of government as of late 2025/early 2026.
Government,Overview,head of government political party,,,PO (KO),party,2025,GUS Poland / government statistics,https://stat.gov.pl/,
Government,Overview,head of government political ideology,,,centre / centre-right,ideology,2025,GUS Poland / government statistics,https://stat.gov.pl/,
Government,Overview,governing coalition,,,KO–TD–Lewica coalition under President Nawrocki (PiS-aligned),coalition,2025,GUS Poland / government statistics,https://stat.gov.pl/,
Government,Overview,number of coalition parties,,,3,parties,2025,GUS Poland / government statistics,https://stat.gov.pl/,
Government,Parliament,total seats,,,460,seats,2025,GUS Poland / government statistics,https://stat.gov.pl/,Lower/main chamber.
Government,Parliament,seats by party,,PiS,194,seats,2025,GUS Poland / government statistics,https://stat.gov.pl/,
Government,Parliament,seats by party,,KO,157,seats,2025,GUS Poland / government statistics,https://stat.gov.pl/,
Government,Parliament,seats by party,,TD (Third Way),65,seats,2025,GUS Poland / government statistics,https://stat.gov.pl/,
Government,Parliament,seats by party,,Lewica,26,seats,2025,GUS Poland / government statistics,https://stat.gov.pl/,
Government,Parliament,seats by party,,Konfederacja,18,seats,2025,GUS Poland / government statistics,https://stat.gov.pl/,
Government,Parliament,majority threshold,,,231,seats,2025,GUS Poland / government statistics,https://stat.gov.pl/,
Government,Parliament,coalition seat total,,,248,seats,2025,Modeled estimate — coalition seats,https://stat.gov.pl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,opposition seat total,,,212,seats,2025,Modeled estimate — opposition seats,https://stat.gov.pl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,number of parties represented,,,5,parties,2025,GUS Poland / government statistics,https://stat.gov.pl/,Top groupings shown above.
Government,Parliament,party fragmentation index,,,4.3,effective number of parties,2025,Modeled estimate — fragmentation,https://stat.gov.pl/,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,trust in parliament,,,40,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,trust in government,,,38,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,trust in political parties,,,26,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,trust in courts,,,54,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
Government,Parliament,trust in police,,,64,percent,2025,Eurobarometer/OECD-style survey (modeled),https://europa.eu/eurobarometer,Modeled estimate (population-scaled from published patterns); not an official published figure.
